Серия,Имя коллекции,Имя коллекции.1,Бедро,Размер,Ширина,Длина,Тип изделия,Цвет,ID (на сайте),Склад,Склад.1,Себестоимость,Начальный остаток,Приход,Расход,Конечный остаток,Начальный остаток м2,Приход м2,Расход м2,Конечный остаток м2
14326376,GULISTON,GULISTON,48,300X500,300,500,Прямоугольник,+,NN4871_DP23_016,Magazin Jomboy,Магазин Жомбой,255.0,1.0,,,1.0,15.0,,,15.0
14469592,GULISTON,GULISTON,48,350X550,350,550,Прямоугольник,+,NN4871_DP23_118,SamExpress2,Магазин Самарканд,327.25,1.0,,,1.0,19.25,,,19.25
14469729,GULISTON,GULISTON,48,350X550,350,550,Прямоугольник,+,NN4871_DP23_118,SamExpress2,Магазин Самарканд,327.25,1.0,,,1.0,19.25,,,19.25
14459813,GULISTON,GULISTON,48,350X450,350,450,Прямоугольник,+,NN4871_DP23_137,SamExpress2,Магазин Самарканд,267.75,1.0,,,1.0,15.75,,,15.75
14459827,GULISTON,GULISTON,48,350X450,350,450,Прямоугольник,+,NN4871_DP23_137,SamExpress2,Магазин Самарканд,267.75,1.0,,,1.0,15.75,,,15.75
14477897,GULISTON,GULISTON,48,350X350,350,350,Прямоугольник,+,NN4871_DP23_141,SamExpress2,Магазин Самарканд,,1.0,,,1.0,12.25,,,12.25
14477955,GULISTON,GULISTON,48,350X350,350,350,Прямоугольник,+,NN4871_DP23_141,SamExpress2,Магазин Самарканд,,1.0,,,1.0,12.25,,,12.25
14279419,GULISTON,GULISTON,48,350X500,350,500,Прямоугольник,31,NN4871_DP31_009,Magazin Urganch 2,Магазин Урганч,271.25,1.0,,,1.0,17.5,,,17.5
14283411,GULISTON,GULISTON,48,350X500,350,500,Прямоугольник,31,NN4871_DP31_009,Magazin Termiz,Магазин Термез,297.5,1.0,,,1.0,17.5,,,17.5
14283412,GULISTON,GULISTON,48,350X500,350,500,Прямоугольник,31,NN4871_DP31_009,Magazin Termiz,Магазин Термез,297.5,1.0,,,1.0,17.5,,,17.5
14261717,GULISTON,GULISTON,48,300X400,300,400,Прямоугольник,31,NN4871_DP31_015,Magazin Jizzax,Магазин Жиззах,204.0,1.0,,,1.0,12.0,,,12.0
14264837,GULISTON,GULISTON,48,300X400,300,400,Прямоугольник,31,NN4871_DP31_015,Magazin Bekobod,Магазин Бекобод,204.0,1.0,,,1.0,12.0,,,12.0
14266887,GULISTON,GULISTON,48,300X400,300,400,Прямоугольник,31,NN4871_DP31_015,Magazin Urganch 2,Магазин Урганч,186.0,1.0,,,1.0,12.0,,,12.0
14266958,GULISTON,GULISTON,48,300X400,300,400,Прямоугольник,31,NN4871_DP31_015,Magazin Urganch,Магазин Урганч,186.0,1.0,,,1.0,12.0,,,12.0
14259933,GULISTON,GULISTON,48,300X500,300,500,Прямоугольник,31,NN4871_DP31_016,Magazin Termiz,Магазин Термез,255.0,1.0,,,1.0,15.0,,,15.0
14261729,GULISTON,GULISTON,48,300X500,300,500,Прямоугольник,31,NN4871_DP31_016,Magazin Navoi,Магазин Навоий,247.5,1.0,,,1.0,15.0,,,15.0
14274880,GULISTON,GULISTON,48,300X500,300,500,Прямоугольник,31,NN4871_DP31_016,SamExpress2,Магазин Самарканд,255.0,1.0,,,1.0,15.0,,,15.0
14296253,GULISTON,GULISTON,48,350X400,350,400,Прямоугольник,32,NN4871_DP32_008,SamExpress2,Магазин Самарканд,238.0,1.0,,,1.0,14.0,,,14.0
14296274,GULISTON,GULISTON,48,350X400,350,400,Прямоугольник,32,NN4871_DP32_008,SamExpress2,Магазин Самарканд,238.0,1.0,,,1.0,14.0,,,14.0
14283414,GULISTON,GULISTON,48,350X500,350,500,Прямоугольник,32,NN4871_DP32_009,Magazin Xiva,Магазин Хива,297.5,1.0,,,1.0,17.5,,,17.5
14283418,GULISTON,GULISTON,48,350X500,350,500,Прямоугольник,32,NN4871_DP32_009,Magazin Termiz,Магазин Термез,297.5,1.0,,,1.0,17.5,,,17.5
14283421,GULISTON,GULISTON,48,350X500,350,500,Прямоугольник,32,NN4871_DP32_009,Magazin Termiz,Магазин Термез,297.5,1.0,,,1.0,17.5,,,17.5
14459799,GULISTON,GULISTON,48,350X500,350,500,Прямоугольник,32,NN4871_DP32_009,SamExpress2,Магазин Самарканд,297.5,1.0,,,1.0,17.5,,,17.5
14459822,GULISTON,GULISTON,48,350X500,350,500,Прямоугольник,32,NN4871_DP32_009,SamExpress2,Магазин Самарканд,297.5,1.0,,,1.0,17.5,,,17.5
14469736,GULISTON,GULISTON,48,350X600,350,600,Прямоугольник,32,NN4871_DP32_010,SamExpress2,Магазин Самарканд,357.0,1.0,,,1.0,21.0,,,21.0
14351223,GULISTON,GULISTON,48,350X800,350,800,Прямоугольник,32,NN4871_DP32_012,SamExpress2,Магазин Самарканд,476.0,1.0,,,1.0,28.0,,,28.0
14351311,GULISTON,GULISTON,48,350X800,350,800,Прямоугольник,32,NN4871_DP32_012,SamExpress2,Магазин Самарканд,476.0,1.0,,,1.0,28.0,,,28.0
14477901,GULISTON,GULISTON,48,350X900,350,900,Прямоугольник,32,NN4871_DP32_013,SamExpress2,Магазин Самарканд,,1.0,,,1.0,31.5,,,31.5
14477970,GULISTON,GULISTON,48,350X900,350,900,Прямоугольник,32,NN4871_DP32_013,SamExpress2,Магазин Самарканд,,1.0,,,1.0,31.5,,,31.5
14264839,GULISTON,GULISTON,48,300X400,300,400,Прямоугольник,32,NN4871_DP32_015,Magazin Bekobod,Магазин Бекобод,204.0,1.0,,,1.0,12.0,,,12.0
14266897,GULISTON,GULISTON,48,300X400,300,400,Прямоугольник,32,NN4871_DP32_015,Magazin Urganch,Магазин Урганч,186.0,1.0,,,1.0,12.0,,,12.0
14259953,GULISTON,GULISTON,48,300X500,300,500,Прямоугольник,32,NN4871_DP32_016,Magazin Xiva,Магазин Хива,255.0,1.0,,,1.0,15.0,,,15.0
14261718,GULISTON,GULISTON,48,300X500,300,500,Прямоугольник,32,NN4871_DP32_016,Magazin Urganch,Магазин Урганч,232.5,1.0,,,1.0,15.0,,,15.0
14261722,GULISTON,GULISTON,48,300X500,300,500,Прямоугольник,32,NN4871_DP32_016,Magazin Navoi,Магазин Навоий,247.5,1.0,,,1.0,15.0,,,15.0
14447904,GULISTON,GULISTON,48,300X500,300,500,Прямоугольник,32,NN4871_DP32_016,Magazin Xiva,Магазин Хива,255.0,1.0,,,1.0,15.0,,,15.0
14447972,GULISTON,GULISTON,48,300X500,300,500,Прямоугольник,32,NN4871_DP32_016,Magazin Xiva,Магазин Хива,255.0,1.0,,,1.0,15.0,,,15.0
14463905,GULISTON,GULISTON,48,100X2500,100,2500,Метражный,32,NN4871_DP32_053,Magazin Xiva,Магазин Хива,436.9,25.7,,,25.7,25.7,,,25.7
14464535,GULISTON,GULISTON,48,100X2500,100,2500,Метражный,32,NN4871_DP32_053,Magazin Xiva,Магазин Хива,438.6,25.8,,,25.8,25.8,,,25.8
14508600,GULISTON,GULISTON,48,350X550,350,550,Прямоугольник,32,NN4871_DP32_118,Magazin Jizzax,Магазин Жиззах,,1.0,,,1.0,19.25,,,19.25
14509234,GULISTON,GULISTON,48,350X550,350,550,Прямоугольник,32,NN4871_DP32_118,Magazin Jizzax,Магазин Жиззах,,1.0,,,1.0,19.25,,,19.25
14370862,GULISTON,GULISTON,48,350X450,350,450,Прямоугольник,32,NN4871_DP32_137,SamExpress2,Магазин Самарканд,267.75,1.0,,,1.0,15.75,,,15.75
14371268,GULISTON,GULISTON,48,350X450,350,450,Прямоугольник,32,NN4871_DP32_137,Magazin Urganch,Магазин Урганч,267.75,1.0,,,1.0,15.75,,,15.75
14266894,GULISTON,GULISTON,48,300X400,300,400,Прямоугольник,43,NN4871_DP43_015,Magazin Urganch,Магазин Урганч,186.0,1.0,,,1.0,12.0,,,12.0
14266961,GULISTON,GULISTON,48,300X400,300,400,Прямоугольник,43,NN4871_DP43_015,Magazin Urganch 2,Магазин Урганч,186.0,1.0,,,1.0,12.0,,,12.0
14271207,GULISTON,GULISTON,48,300X500,300,500,Прямоугольник,43,NN4871_DP43_016,Magazin Urganch 2,Магазин Урганч,232.5,1.0,,,1.0,15.0,,,15.0
14252109,GULISTON,GULISTON,48,300X400,300,400,Прямоугольник,83,NN4871_DP83_015,Magazin Jizzax,Магазин Жиззах,204.0,1.0,,,1.0,12.0,,,12.0
14459801,GULISTON,GULISTON,48,350X400,350,400,Прямоугольник,32,NN4872_DP32_008,SamExpress2,Магазин Самарканд,238.0,1.0,,,1.0,14.0,,,14.0
14459826,GULISTON,GULISTON,48,350X400,350,400,Прямоугольник,32,NN4872_DP32_008,SamExpress2,Магазин Самарканд,238.0,1.0,,,1.0,14.0,,,14.0
14283410,GULISTON,GULISTON,48,350X500,350,500,Прямоугольник,32,NN4872_DP32_009,Magazin Termiz,Магазин Термез,297.5,1.0,,,1.0,17.5,,,17.5
14283413,GULISTON,GULISTON,48,350X500,350,500,Прямоугольник,32,NN4872_DP32_009,Magazin Termiz,Магазин Термез,297.5,1.0,,,1.0,17.5,,,17.5
14459805,GULISTON,GULISTON,48,350X500,350,500,Прямоугольник,32,NN4872_DP32_009,SamExpress2,Магазин Самарканд,297.5,1.0,,,1.0,17.5,,,17.5
14459830,GULISTON,GULISTON,48,350X500,350,500,Прямоугольник,32,NN4872_DP32_009,SamExpress2,Магазин Самарканд,297.5,1.0,,,1.0,17.5,,,17.5
14459809,GULISTON,GULISTON,48,350X700,350,700,Прямоугольник,32,NN4872_DP32_011,SamExpress2,Магазин Самарканд,416.5,1.0,,,1.0,24.5,,,24.5
14459832,GULISTON,GULISTON,48,350X700,350,700,Прямоугольник,32,NN4872_DP32_011,SamExpress2,Магазин Самарканд,416.5,1.0,,,1.0,24.5,,,24.5
14477962,GULISTON,GULISTON,48,350X800,350,800,Прямоугольник,32,NN4872_DP32_012,SamExpress2,Магазин Самарканд,,1.0,,,1.0,28.0,,,28.0
14252116,GULISTON,GULISTON,48,300X400,300,400,Прямоугольник,32,NN4872_DP32_015,Magazin Jomboy,Магазин Жомбой,204.0,1.0,,,1.0,12.0,,,12.0
14261724,GULISTON,GULISTON,48,300X400,300,400,Прямоугольник,32,NN4872_DP32_015,Magazin Jomboy,Магазин Жомбой,204.0,1.0,,,1.0,12.0,,,12.0
14264302,GULISTON,GULISTON,48,300X400,300,400,Прямоугольник,32,NN4872_DP32_015,Magazin Jomboy,Магазин Жомбой,204.0,1.0,,,1.0,12.0,,,12.0
14264833,GULISTON,GULISTON,48,300X400,300,400,Прямоугольник,32,NN4872_DP32_015,Magazin Jomboy,Магазин Жомбой,204.0,1.0,,,1.0,12.0,,,12.0
14264844,GULISTON,GULISTON,48,300X400,300,400,Прямоугольник,32,NN4872_DP32_015,Magazin Bekobod,Магазин Бекобод,204.0,1.0,,,1.0,12.0,,,12.0
